noise_condition,dataset_type,k_features,feature_method,mean_accuracy,std_accuracy,selected_features_str
uniform40,mini,20,wst,0.866667,0.187766,"R_wst_mean_10, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_mean_14, R_wst_mean_15, R_wst_std_0, R_wst_std_10, R_wst_std_11, R_wst_std_13, R_wst_std_15, G_wst_mean_4, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_std_0, B_wst_mean_0, B_wst_mean_11, B_wst_mean_12;R_wst_mean_0, R_wst_mean_10, R_wst_mean_11, R_wst_mean_14, R_wst_mean_15, R_wst_std_0, R_wst_std_10, R_wst_std_15, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14, G_wst_mean_15, G_wst_mean_18, G_wst_std_0, G_wst_std_13, B_wst_mean_0, B_wst_std_0;R_wst_mean_10, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_mean_14, R_wst_std_0, R_wst_std_11, R_wst_std_12, R_wst_std_13, G_wst_mean_3, G_wst_mean_4, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_std_10, G_wst_std_11, G_wst_std_12, B_wst_std_12"
uniform40,original,2,advanced_stats,0.974638,0.033522,"R_min, G_min"
uniform40,original,2,advanced_stats,0.875,0.045644,"R_var, R_iqr"
uniform40,original,2,advanced_stats,0.975,0.020412,"G_mad, B_cv"
uniform40,original,2,hybrid,0.974638,0.033522,"R_min, G_min"
uniform40,original,2,hybrid,0.933333,0.056519,"R_wst_std_0, G_wst_mean_13"
uniform40,original,2,hybrid,0.975,0.020412,"G_mad, B_cv"
uniform40,original,2,wst,0.897101,0.057315,"R_wst_std_0, G_wst_std_0"
uniform40,original,2,wst,0.933333,0.056519,"R_wst_std_0, G_wst_mean_13"
uniform40,original,2,wst,0.950333,0.016846,"R_wst_std_0, G_wst_std_0"
uniform40,original,5,advanced_stats,0.974638,0.033522,"R_min, G_std, G_var, G_min, G_mad"
uniform40,original,5,advanced_stats,0.958333,0.045644,"R_std, R_var, R_iqr, R_mad, G_grad_mean"
uniform40,original,5,advanced_stats,0.975,0.020412,"R_var, G_std, G_var, G_mad, B_cv"
uniform40,original,5,hybrid,0.974638,0.033522,"R_min, G_std, G_var, G_min, G_mad"
uniform40,original,5,hybrid,0.925,0.048591,"R_iqr, R_wst_mean_13, R_wst_std_0, G_wst_mean_12, G_wst_mean_13"
uniform40,original,5,hybrid,0.975,0.020412,"R_var, G_std, G_var, G_mad, B_cv"
uniform40,original,5,wst,0.974275,0.021014,"R_wst_std_0, G_wst_mean_9, G_wst_mean_13, G_wst_mean_15, G_wst_std_0"
uniform40,original,5,wst,0.941667,0.062361,"R_wst_mean_13, R_wst_std_0, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13"
uniform40,original,5,wst,0.95,0.040825,"R_wst_std_0, G_wst_mean_16, G_wst_std_0, B_wst_mean_0, B_wst_std_0"
uniform40,original,10,advanced_stats,0.966304,0.048659,"R_std, R_var, R_min, G_std, G_var, G_min, G_range, G_cv, G_mad, B_min"
uniform40,original,10,advanced_stats,0.983333,0.033333,"R_std, R_var, R_iqr, R_mad, G_kurt, G_iqr, G_mad, G_grad_mean, B_skew, B_kurt"
uniform40,original,10,advanced_stats,0.983333,0.020412,"R_std, R_var, R_cv, R_mad, G_std, G_var, G_min, G_mad, B_cv, B_p10"
uniform40,original,10,hybrid,0.974638,0.033522,"R_std, R_var, R_min, G_std, G_var, G_min, G_range, G_mad, B_min, G_wst_std_0"
uniform40,original,10,hybrid,0.966667,0.03118,"R_std, R_var, R_iqr, R_mad, G_grad_mean, R_wst_mean_13, R_wst_std_0, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13"
uniform40,original,10,hybrid,0.975,0.033333,"R_std, R_var, R_cv, R_mad, G_std, G_var, G_mad, B_cv, R_wst_std_0, G_wst_std_0"
uniform40,original,10,wst,0.96558,0.050647,"R_wst_mean_11, R_wst_std_0, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_13, G_wst_mean_14, G_wst_mean_15, G_wst_mean_16, G_wst_std_0"
uniform40,original,10,wst,0.95,0.061237,"R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_0, R_wst_std_11, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14"
uniform40,original,10,wst,0.958333,0.045644,"R_wst_mean_0, R_wst_mean_9, R_wst_mean_16, R_wst_std_0, G_wst_mean_9, G_wst_mean_15, G_wst_mean_16, G_wst_std_0, B_wst_mean_0, B_wst_std_0"
uniform40,original,20,advanced_stats,0.974638,0.033522,"R_std, R_var, R_min, R_range, R_skew, R_cv, R_p25, R_mad, G_std, G_var, G_min, G_range, G_kurt, G_cv, G_p10, G_mad, G_grad_mean, B_min, B_cv, B_p10"
uniform40,original,20,advanced_stats,0.983333,0.033333,"R_std, R_var, R_iqr, R_mad, R_grad_mean, G_std, G_var, G_range, G_kurt, G_iqr, G_mad, G_grad_mean, B_mean, B_max, B_range, B_skew, B_kurt, B_cv, B_p50, B_p75"
uniform40,original,20,advanced_stats,0.991667,0.016667,"R_std, R_var, R_min, R_cv, R_p10, R_p25, R_iqr, R_mad, G_std, G_var, G_min, G_range, G_cv, G_mad, B_mean, B_min, B_cv, B_p10, B_p25, B_p50"
uniform40,original,20,hybrid,1.0,0.0,"R_std, R_var, R_min, R_cv, R_mad, G_std, G_var, G_min, G_range, G_cv, G_mad, G_grad_mean, B_min, B_cv, R_wst_std_0, G_wst_mean_9, G_wst_mean_13, G_wst_mean_14, G_wst_mean_15, G_wst_std_0"
uniform40,original,20,hybrid,0.983333,0.033333,"R_std, R_var, R_iqr, R_mad, G_mad, G_grad_mean, B_skew, B_kurt, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_0, R_wst_std_11, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14, G_wst_std_13, B_wst_mean_11"
uniform40,original,20,hybrid,0.983333,0.020412,"R_std, R_var, R_min, R_cv, R_p10, R_mad, G_std, G_var, G_min, G_range, G_mad, B_mean, B_cv, B_p10, B_p25, B_p50, R_wst_std_0, G_wst_mean_16, G_wst_std_0, B_wst_mean_0"
uniform40,original,20,wst,0.96558,0.050647,"R_wst_mean_9, R_wst_mean_10, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_mean_14, R_wst_mean_15, R_wst_mean_16, R_wst_std_0, R_wst_std_12, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14, G_wst_mean_15, G_wst_mean_16, G_wst_std_0, B_wst_mean_12"
uniform40,original,20,wst,0.983333,0.033333,"R_wst_mean_10, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_mean_15, R_wst_std_0, R_wst_std_11, R_wst_std_13, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14, G_wst_mean_15, G_wst_std_0, G_wst_std_11, G_wst_std_12, G_wst_std_13, B_wst_mean_0, B_wst_mean_11"
uniform40,original,20,wst,0.966667,0.03118,"R_wst_mean_0, R_wst_mean_9, R_wst_mean_10, R_wst_mean_11, R_wst_mean_15, R_wst_mean_16, R_wst_std_0, R_wst_std_14, R_wst_std_15, R_wst_std_16, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_14, G_wst_mean_15, G_wst_mean_16, G_wst_std_0, G_wst_std_16, B_wst_mean_0, B_wst_std_0"
uniform40,small,2,advanced_stats,0.903704,0.077404,"R_mad, G_range;G_std, G_var;G_grad_mean, B_kurt"
uniform40,small,2,hybrid,0.925926,0.080901,"G_range, G_wst_mean_14;G_std, G_var;G_wst_mean_11, G_wst_mean_12"
uniform40,small,2,wst,0.933333,0.069416,"R_wst_std_0, G_wst_mean_14;R_wst_std_0, G_wst_std_0;G_wst_mean_11, G_wst_mean_12"
uniform40,small,5,advanced_stats,0.933333,0.076151,"R_std, R_var, R_mad, G_min, G_range;R_std, G_std, G_var, G_mad, B_cv;R_iqr, R_mad, R_grad_mean, G_grad_mean, B_kurt"
uniform40,small,5,hybrid,0.896296,0.077404,"R_std, R_var, R_mad, G_range, G_wst_mean_14;G_std, G_var, B_cv, R_wst_std_0, G_wst_std_0;G_grad_mean, R_wst_mean_11, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12"
uniform40,small,5,wst,0.896296,0.096487,"R_wst_mean_15, R_wst_std_0, G_wst_mean_12, G_wst_mean_14, G_wst_std_0;R_wst_mean_16, R_wst_std_0, G_wst_mean_16, G_wst_std_0, B_wst_std_0;R_wst_mean_11, R_wst_mean_13, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12"
uniform40,small,10,advanced_stats,0.918519,0.079481,"R_std, R_var, R_min, R_range, R_mad, G_std, G_var, G_min, G_range, G_cv;R_std, R_var, R_cv, R_mad, G_std, G_var, G_min, G_range, G_mad, B_cv;R_std, R_var, R_iqr, R_mad, R_grad_mean, G_var, G_kurt, G_mad, G_grad_mean, B_kurt"
uniform40,small,10,hybrid,0.911111,0.080733,"R_std, R_var, R_min, R_mad, G_var, G_min, G_range, G_cv, R_wst_std_0, G_wst_mean_14;R_std, R_var, G_std, G_var, G_min, G_range, G_mad, B_cv, R_wst_std_0, G_wst_std_0;R_grad_mean, G_grad_mean, B_kurt, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_13, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12"
uniform40,small,10,wst,0.918519,0.056383,"R_wst_mean_14, R_wst_mean_15, R_wst_std_0, G_wst_mean_12, G_wst_mean_14, G_wst_mean_15, G_wst_std_0, G_wst_std_12, G_wst_std_13, G_wst_std_14;R_wst_mean_9, R_wst_mean_15, R_wst_mean_16, R_wst_std_0, G_wst_mean_9, G_wst_mean_11, G_wst_mean_16, G_wst_std_0, B_wst_mean_0, B_wst_std_0;R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_0, R_wst_std_13, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_std_0, B_wst_mean_12"
uniform40,small,20,advanced_stats,0.955556,0.054433,"R_std, R_var, R_min, R_range, R_kurt, R_cv, R_p25, R_iqr, R_mad, G_std, G_var, G_min, G_range, G_cv, G_p10, G_mad, G_grad_mean, B_min, B_cv, B_p10;R_std, R_var, R_min, R_cv, R_p10, R_mad, G_std, G_var, G_min, G_range, G_cv, G_mad, B_mean, B_std, B_min, B_cv, B_p10, B_p25, B_p50, B_mad;R_std, R_var, R_iqr, R_mad, R_grad_mean, G_std, G_var, G_range, G_kurt, G_iqr, G_mad, G_grad_mean, B_mean, B_max, B_range, B_kurt, B_cv, B_p25, B_p75, B_p90"
uniform40,small,20,hybrid,0.925926,0.071198,"R_std, R_var, R_min, R_range, R_mad, G_std, G_var, G_min, G_range, G_cv, G_p10, G_mad, G_grad_mean, B_min, B_cv, B_p10, R_wst_mean_15, R_wst_std_0, G_wst_mean_14, G_wst_std_0;R_std, R_var, R_min, R_cv, R_p10, R_mad, G_std, G_var, G_min, G_range, G_mad, B_min, B_cv, B_p10, B_p25, R_wst_mean_16, R_wst_std_0, G_wst_mean_16, G_wst_std_0, B_wst_std_0;R_std, R_var, R_iqr, R_mad, R_grad_mean, G_grad_mean, B_kurt, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_0, R_wst_std_12, R_wst_std_13, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_std_0, B_wst_mean_11, B_wst_mean_12"
uniform40,small,20,wst,0.940741,0.054433,"R_wst_mean_0, R_wst_mean_13, R_wst_mean_14, R_wst_mean_15, R_wst_mean_16, R_wst_std_0, R_wst_std_12, R_wst_std_13, R_wst_std_14, G_wst_mean_9, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14, G_wst_mean_15, G_wst_mean_16, G_wst_std_0, G_wst_std_12, G_wst_std_13, G_wst_std_14, G_wst_std_15;R_wst_mean_0, R_wst_mean_9, R_wst_mean_10, R_wst_mean_11, R_wst_mean_15, R_wst_mean_16, R_wst_std_0, R_wst_std_12, R_wst_std_13, R_wst_std_16, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_15, G_wst_mean_16, G_wst_std_0, G_wst_std_16, B_wst_mean_0, B_wst_mean_16, B_wst_std_0;R_wst_mean_10, R_wst_mean_11, R_wst_mean_12, R_wst_mean_13, R_wst_std_0, R_wst_std_12, R_wst_std_13, R_wst_std_14, G_wst_mean_9, G_wst_mean_10, G_wst_mean_11, G_wst_mean_12, G_wst_mean_13, G_wst_mean_14, G_wst_std_0, G_wst_std_11, G_wst_std_12, B_wst_mean_11, B_wst_mean_12, B_wst_mean_13"
